"","date","djia","nasdaqcom","btc","sp500","rate"
"1999",2022-05-16,32223.42,11662.79,29862.917969,4008.01,0.83
"2000",2022-05-17,32654.59,11984.52,30425.857422,4088.85,0.83
"2001",2022-05-18,31490.07,11418.15,28720.271484,3923.68,0.83
"2002",2022-05-19,31253.13,11388.5,30314.333984,3900.79,0.83
"2003",2022-05-20,31261.9,11354.62,29200.740234,3901.36,0.83
"2004",2022-05-23,31880.24,11535.27,29098.910156,3973.75,0.83
"2005",2022-05-24,31928.62,11264.45,29655.585938,3941.48,0.83
"2006",2022-05-25,32120.28,11434.74,29562.361328,3978.73,0.83
"2007",2022-05-26,32637.19,11740.65,29267.224609,4057.84,0.83
"2008",2022-05-27,33212.96,12131.13,28627.574219,4158.24,0.83
"2009",2022-05-30,NA,NA,31726.390625,NA,NA
"2010",2022-05-31,32990.12,12081.39,31792.310547,4132.15,0.83
"2011",2022-06-01,32813.23,11994.46,29799.080078,4101.23,0.83
"2012",2022-06-02,33248.28,12316.9,30467.488281,4176.82,0.83
"2013",2022-06-03,32899.7,12012.73,29704.390625,4108.54,0.83
"2014",2022-06-06,32915.78,12061.37,31370.671875,4121.43,0.83
"2015",2022-06-07,33180.14,12175.23,31155.478516,4160.68,0.83
"2016",2022-06-08,32910.9,12086.27,30214.355469,4115.77,0.83
"2017",2022-06-09,32272.79,11754.23,30111.998047,4017.82,0.83
"2018",2022-06-10,31392.79,11340.02,29083.804688,3900.86,0.83
"2019",2022-06-13,30516.74,10809.23,22487.388672,3749.63,0.83
"2020",2022-06-14,30364.83,10828.35,22206.792969,3735.48,0.83
"2021",2022-06-15,30668.53,11099.15,22572.839844,3789.99,0.83
"2022",2022-06-16,29927.07,10646.1,20381.650391,3666.77,1.58
"2023",2022-06-17,29888.78,10798.35,20471.482422,3674.84,1.58
"2024",2022-06-20,NA,NA,20599.537109,NA,NA
"2025",2022-06-21,30530.25,11069.3,20710.597656,3764.79,1.58
"2026",2022-06-22,30483.13,11053.08,19987.029297,3759.89,1.58
"2027",2022-06-23,30677.36,11232.19,21085.876953,3795.73,1.58
"2028",2022-06-24,31500.68,11607.62,21231.65625,3911.74,1.58
"2029",2022-06-27,31438.26,11524.55,20735.478516,3900.11,1.58
"2030",2022-06-28,30946.99,11181.54,20280.634766,3821.55,1.58
"2031",2022-06-29,31029.31,11177.89,20104.023438,3818.83,1.58
